client_id,usable_hours,num_usable_clips,avg_dnsmos
71f222683626ce19e4696efb5f097e130370d37cfe239e14cdc0873323f0a68430e01748d530024d650526f8100619c641f306a88466388b69575efbe34c6823,4.25551,2655,4.149211992
da27ba25a17ee9ea237a914eb4a5a532e95dbddf25ccc8c5a1022eb852f07245d662979a4ad7cd4c9a28f6f0913f223ed6140f390d37b8ba2b6f2e5b9c7d4f71,4.1399,2655,4.060003971469829
4f825e0345c62bd12d26b459156490af677b8a3960dccf6a8b915b5cdb9cbc13eafc872cbd067c76b704e6408e59db37bed935cee2107aa23cc35ae9fbdcc955,4.0966000000000005,2680,3.7353318476854867
753ef2d5c50c0cd943e6e9b245b851093c09e2acbfc848242c0c61effe14306da9794f76cc6727f67ff1c8d3ba6ab862fb4a99c953eb78b61774b7a4bc5e9082,4.06243,2189,4.458428048717208
db3105debd557279a777dee8a84ecb323b3b63f83e1d939111fe3f232d72bf04767da13a8383344d428a5a9ad767c044bce3837e3623d98f38591cac317d2932,3.7543666666666664,2092,3.8589505291121866
4912963fdfbee4f6847e7a985f6993ef04e30c76277bf9835c553b5a90373f98958d1d15ca4cdb54b632ef16a97194b4155915b22f3042c70b13b2d19c81e9ca,3.59999,2428,3.7296519012388325
619569cd2b9e3bdf87b6885d7f8315acb578c19c75467d2dc7af54ac7a1fe4c177b0b0aadf05f99514f1f5846a915c428c71eab3d14df8c80d5bf7c55355dc03,3.1766950566893426,1878,3.835342423
a437047937cec5877857dbc2e58cb51c44eb4211c2a6926e768b9c2d2f602d61aef9b14d487572703eeef2708897b9c4d571fed93ad58d799dbb6be6a14ca57f,3.1532,1767,3.6168282185831377
53f3a1ababf2543e3f79739434893c64e1f5bb3e94c1f3e8d053ed7650183182a922f2959399ac2ac3827c824b225074ed237b465bdbc65c79edc92fe8e6ee61,2.6271133333333334,2494,3.7071791252520145
16e49d82c2fa9f8b90965bffd885af6fc798f3fe031985757ad6f2dd17d8268e192409cb3f4a6d21938168bd994468eca47a02dc104a26c57b6755e506305659,2.493843333333333,1675,3.722370312391822
19accc3d1973684080b044820c8fd9cfc13d2a8d39d9c7bda27709afab3f2d0caa3462050b28983f8e1debd981b169c35b8a36a4c331333e62e05d06991a985b,2.4232799999999997,1328,3.693909736103322
cd61e8effa3a95607f7ff92f4e77eff92c9a22a4c11df6cee81f3fd7b3b90fb35af4d8f400574653355ff560edae5458d25114d56ddee5a2ff4fcc0e3ad5fc50,2.4116633333333333,2377,3.7815262714653994
356c52e9a3363b1c62be29f26da4bdcc9087ca306354de774266f6a4e478d79a7cb5a818b3e1903510ec42b7e6135c286c10dccd1d49e40eb3e7b06de1f1f978,2.2858133333333335,1493,3.642678655
2fffa8d2c5daa02c10cc51d73c8644476040b4245c1890ed553cf1a9e6e01cfd0db7d0823ccb728002378a6b49bfc6be5701d5d806cffee6530222281c1ab229,2.1627899999999998,2231,3.772991444806997
c00c36dd327c66da3d16cbdaf6aae414971d34217c4eaffdde48838e9f55a2d4541e1f293d21df2e50d007c1cef035a098f83de8275c6bc34f4fe84e7b5a050d,2.1220933333333334,1122,3.5768981953143224
669cb5d54006fa5d7de1b8b9850f3457c601e93449c9140dcd6b56bff5d6b3fa969252b970688535d127994bc0f6b274d5dfae62291ed5477d1478c4a1b17fc1,2.07996,1542,3.7433839212286486
be71e62b2a5b9858530b518cf9219d1159a518148d95386116e3365e445902109eb6bb42ebe7cc67cb2d64c1aaab098b1c82e0ad6be4e46e39ac8def130f6950,2.051433333333333,1568,3.721517379338644
95834dd3d23f9005dc44530f72bc226bc94aa576f3c5471cf1f3d2ad6e22164510ab2d35c9a525beb450b01114ad88d3bc78c6735799fd89eefa845e878b877c,1.9563599999999999,1184,4.147934740459597
e5067bff9d096d2450c63e765707bdd008bb7ce37f95bfb781f1cf7f5b70b38abb02b9d060b8b089ef52569a35b784bac1406b93f36517394330da29b0696385,1.94467,1289,3.5065026200030367
ba44e47afaafed6509477bdb01fdb7f14b2ab4a8cdf54f6d8e254906039e0d5ac1d556d197a560293841b34d48d59bf2c4dca4374b10e73b3f8d7149366b6458,1.9183999999999999,1272,3.9749993903082124
b8b8241ec8ab401804ca798685f328fcce59557e314bde817d94474230d7c774c59cb0bb973470a355fc31fdbe0c188bb06d30e0c9c0c7ab1e4e8686931c00e9,1.8871066666666667,1059,4.366325244237163
3b56291f711a6759049420db7aa749162a477450ae630dde5e3915be49c2b19e1fccd1e880d3c24be3d33d095f467556d2ccbcf5dfe838b1113d818835ae49a3,1.87807,1211,4.046651723264762
d1772808d73b24496b542a38be6f86924d5aea4fc42866b5e4c60c51a8a9e9c2d75fcd7403990eb6be1e8f418a888dfd62b07c16034ccae22cd824255ac35cef,1.8773133333333334,1763,3.4536177686041074
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,1.87223,1287,4.369698504097442
541e1ac0f68a705793e0b9a7a80777a982a887702dd49a51b692f43922fa9c0a355876d477b591893ae2577969fa65d1c5f4d8bf6cb2eaeb1afcf810d74fbe87,1.8400266666666665,1479,3.6315413301582673
8dbe3055259950f6371a4e4b0c9b2996186ff5a3646fda77860fe1072553b6920022d143b3268298d3a72042380458a16ef95fad3c31fb3fb0b06e4dfeb138c7,1.82134,1351,3.8446459959031563
54696a4d1e44e758a00ff7bed598c9efacd347ef680e779d7566985ef020394f41f13f15da69908e2ba63c7f08f77c73f7bfba965b63c7ea483fd866ff9a0878,1.798,1511,3.9281490869982836
70386a1af95123cf3698124739bc932143001386a3a94648e5216595c7a9d92ed329a8401db0b3e96f5a078b966b86f14180067b91e0d2270737c994e2e1418f,1.76817,1048,4.137518325834784
c0819026909e56ec47401266a40d69ecadcab19e726c593e8e48448036edf7107f338bdddf291dce8141544625373b1e9d51f12ef1907d06dd324e62d4a75a5a,1.76044,980,3.7724109515851856
6ec6339cbed1bc9e43f43a6515a7e878a4b5099bc753388039d19ad952183aaaf8a9bdb6990bf81b00eed45fe777e01e491fd4f1e0c40b68ba1ec2a595e483e0,1.7474,1376,3.9803910433899525
834184141dca45b209677eb95d41dcc7082fd4327432a420f0cc35c1f8d5e7b2d1f302e4dbe8af6999c1b75830023b3e43d20a2df2d9c8ed94a0bc39ba05c671,1.7149466666666666,1485,3.6583732646723788
45c6a74fbc554c57af30e02b35427d95f82ae55a924bfc262ba65fa9b925f778ed7208093299a6154260ef430b1fd15fe1ca9166c895a734cdf1b9733b17ba29,1.67504,959,4.4867039703850455
c994cc7c3a11735437e4ce244a6d42d9acbbb0e8075381ad3af4016977663c0ae63ad0acbc5d83bc83f6920c6ea3e81a14da414fce18e76a5dfa1c645d131cd0,1.66353,945,4.108059666901038
3708e63bb062edc3b7f8cecd99111858b7aac0d18532c2f8f060e7e0bdcb9da53cb4798584679c65bda717d4c2952d5218c7bb4ebea3844f8d3d97dc6eed5397,1.6634733333333334,1194,3.8855982781255265
7d7c0116a0b69bb5b83736eb5819ae25cceadce7a9f19d65cb0a2cf29bf69e8de82ec5965ed1086b0f6ea04e9d073fb5e7d0cc3fe128c60c3655d6b38964abb3,1.6618199999999999,1145,3.6771832020522206
55c623dca4ea00dc455b981f9730b6b91da09eac3b39e663124c3f5dfbc23b0ca5cbc0e50f7ae23d94e8230179d2759ef65f2c6057b52f9616b7a84082d19366,1.6442133333333333,1078,3.9334982087306942
8e31635d0304cd3fbee8d7176a74f3331a6665f6a2555b54aa80fe5f356b313fb38eb73d6e06ed93d16a2d2b3acb1c80f5960ea4fde99bb83db16e4d4cc109b0,1.61668,1197,3.4593656706431557
c6994163ec05c437b2f101a65a72b4a82578fe00412527356146c41111c4ba930ee57506d20a8daaeb021ec05dcb903e410bb4a2de165e9b0f90769e4e4c0c6a,1.60336,1217,3.8921050077201698
fa2979f4a17f867bd5c7e88814513132783fc6365c7ac537766c983b6dff2c5967ee78d71d623408796849fac843ab0863b98f16ddc155be764451781e278793,1.5933533333333334,888,3.7884459393518464
89bb5eca74640e669198cba17e3c16422edd9c4202550f566ce0c756cf68b0d5d106a29585046b1fec2b7831d205612d8fc02ed68a85d59c36a9e15071685582,1.5832066666666667,1435,3.4992596717661684
18c299f18ec9ecf4b3ecd861567d77bf3d5a5f292ad04ac5c4b12fa4aab9339ce6edb387dcb5729940c6365017e4e15bc81743eb0b37ed9ec88b0d52c43e421b,1.5741,813,3.6147476961105367
35e2ac244bac2818b399f5d3434b44b1f921f097ac966878f9e38a8fce657a85e1edea48d334807a41ea846332a12e1c5b2d4b9c93f7b8c512b112dc49ed3223,1.55686,1159,3.964157403595392
f925daf8087ebaa4f31e3161ba92e506d6e3f2afb8aee1f79beba81bbd796af6443c7f3d53b43e7529ee288277757e391552e7c4187fc5d657e9847f4bd8d0e4,1.5550466666666665,1467,3.668241766251588
393ab743f2ad52cee65ab1b53571333466f91b7d69b4ee033fe98374de90d13512bcd6d5758bfd6cdd14f6afa6f8ca3b3f1a7b4fdd8d6c443ab8cef5fa39ce10,1.5440166666666666,1296,4.068997626503308
b8dccca2ff51ae4b370dab00ceaad601e56db4d9b8e69670491e076ffff8f038ffb3cd5176b3a134ef588aa11d94e7fcac4dc6ca099023b9dbae3a64e3b50562,1.53265,918,3.9801159110204325
c269dc3f323e07183837bb93216b12fbd2fa0e77f579a2ebb0efc0bf84af460d0418cbbf8124769b86e53cbde6a17e3e5e5462cef2e0688520427775e95d949e,1.49979,884,4.3181699322899005
44b1d42dc7a98c17c750181a71f14f513c879b0e3cd85a8e2dc9e7e1640e4b929484c72c15328ed6eb43702c6198de297d83b56ef33c90b566c839717d786dfd,1.4973166666666666,870,4.203467525010821
e90099c818d49d88e851146445fb62f8ff45d3a9ec4dc182d513c138efd78b823b252164bca57817d0cfe40fd9a76664778aa42212e9574ff45387f0dff90568,1.47918,886,3.7884252507315264
244734ce234dd2fd8a40c562aa790a409eb2819633a10d3cbb43ae8f7049523b7f62b7e3c613a42408fbf7b175b7fea0b2873a598c13a4fa512082902f23bf68,1.4772733333333334,1400,3.9865101984569002
4b7c66db5c3673970b112fdafdfe05e251d8bd0a3c57ce2da78a570e15e606547e3d31cc561e12a0761489fd70819d055090d35b3a9e9915cbc7fb0bb05a0970,1.45082,920,4.069456113680549
a79cbe4bac5633d9c5bc46c42709df236bc755815ce6d810efc44394a6cd447ce90233c5dfecf2af6cfc0b4bc69b2f3555f9de3c640c65b8b30a1145ca7c1769,1.45072,1175,3.3723157730508357
281cc4c80a8623823dc597c6f559232453e8b6abd7aad8a4dd6f7b392b2acfc4c6369d793f733e8cb197411aa0dcf4aadbe477773518c81b0980b1208cde88d7,1.44841,875,3.7431960092272076
a4148e70065958ab56ef852fbef21c0bedebb34fd77a6a6e3be771d7b3fb17f22fa31de772e02e8e23e0c7420750da59db3d8f4af173ac4b06251bf02c13c0a3,1.4331800000000001,1128,3.5147067445812494
3033341a33d4bb34ad34aa7444c859748ed9cabe7364d8fec7d8dd1365890fa57f5696fc5bbce6be403bcd60b3195564611bd8b0c25b56fe99df0c6c5493d0ab,1.4157266666666666,810,3.6729367435714346
419b5bef34ea731e28ac6a771f8b83e2186c08043d68db85e5da8335b32cf5fc081a75b5e426bb9fb350dfc39e95bd33349407f67faa2186d5c413cd8ec2cbe9,1.40769,906,3.9800021943140766
33e129d97af826fba5ee1b848e4b2aeac9f45023e40f2e3fec2c4d79a4a6b9bddb4c74b15521a69bb03164376e93799465f73812c3c258d7becf620ef04d2868,1.3792333333333333,1065,3.9659016331596555
39c7d74034bc10845409d1bbc045149b851bc56bdaa143e3a424b2bebc2e9b25cb061a2a700591eb60a5f91d9b447f32298ee6a615d8059a46b57dde3727476f,1.3460066666666666,746,3.4788114462077777
a9d1e5fa4544488b0c264f8167c7c18443bab702e3b72e4d1d26b7cd66fbe260685c197ae85191dbd3af5ebae309c396fe11f4dd917e767274a219482654d479,1.34563,927,4.065067945303397
106b363322989896c26ced8949413ee3d2755d9904195be51e4799585c5bb827c79df51e43a9836eafd77d19b50813c10ef60d85833517de1bb0a7a033caf938,1.3431133333333332,932,4.194529930665258
6f0c9a5df62dd5968f03ae31cba469f584ec464d0ea3088f3c904d6a39d17d9082cee53a22e00e7b834c258d7deef8e4d0a2310665866ca2099dd19658e833fd,1.32613,818,4.08631574
10f0e056e95da91b567c070a5bff34c2548544a869b62867768c737ace0739f6a594348684f496067981e1e36b06b8db84dd3e5ceb0b2233e1948490e3920810,1.3143399999999998,799,4.384341638586548
bed3139d23841e1034a508335fed127c01920cfa45a1c16c00e6997b1e97fd9292d441257bfe79b354d97f76f464eb2c4a72621aa6a0b65c317d9ab2fe31ba17,1.31157,1136,3.935060060569938
03194e502b6f3ab3bcda0010f5c8c6a8611afcd140e12d0e60c57ab016bce5a6fa2f62eb7b4465f52ace6468949285d461c02c4aa336fade6856a0e77b846743,1.2958466666666666,728,3.893754196363491
76c9f8a8f018cb1a1837f237862266e5e4558b176f18afa1692f9061136d7ed1220f71b4dc61d1afd073d6632d2cb497c30d8222c299c6a65184c32128c535a7,1.2547533333333334,946,3.7493497889339293
c9d776193e066921ea0a0881255ef5fe6a88f44d492f11e4b1768f733e03fee43fe035844b6a47ca64e09299b2bb19281e85c190d2e7b6bcb66fae0080ea693d,1.2317166666666668,762,3.73119758
8cf257e7da8baf0012bf7986790e7ee77c9bfb2e04b724811302599fc44dadc939b8293e474ccd04cd64a6be94146f3f5a015c8e963a119001b1cd99546664db,1.22606,699,4.435193375285944
e376e34315a06025e8381922b61b7a7181395b563200b910a3090500f99cd98d05a4ca00fa1bc65153aefd17d65c47364a8753efb42fc4faf740c0744ab885c5,1.2210766666666668,811,3.4889114132350825
7fcbfda2482626d8fc7ab4d0e4d9619063004b9c0681ddb5c9332d35c66a14f4efbb7039e42e1151b4a34a34c09516d4dbc379112f8a7c1ea4edc873b24b3cb1,1.18693,621,4.010002229524695
64c45eb48cbc03125ac7a5f4c5d10a64e274cb4da9b52c9b4d777e14b69dd01d9052e5da086923bb49fa3c71b1f7f277ba4b8cd104e49abcff3b14ab5ec71f35,1.1854666666666667,904,3.7148275264596515
95efe9ac38c8e29a9aebdb2cc4b3ecf4eb7af7d51b0993e52d10074a7831c74c924a561c70364583456e197838e6ada79b842b47d4d0fae4ffd8ca97844d3794,1.1712033333333334,662,4.009019025502968
b554939d9b1fbbb2b04afb1750247f182700f7521f487d605ba16e6dbcc3b36283b6cf1364c28244edcc0a710e409b37cdbebfa7827401c0aa717ba86b223cc4,1.1680599999999999,747,3.7200533794750332
260217fbd72082d1ea8839fc406a66dad3d1fb8c24235189335237b098517129e99da077b583c2012e014849983cf81e30aa05c2e0d5ef96c71281ea4948a5a3,1.16202,588,3.6232133313101165
f718893b65dea968804732d41fc41a6d220b221964dbc5549f6920145bef7845d8229b0df936f91a0ec035893fc592411e7153c5bcbca23c13049bb479f87e8e,1.1473900000000001,712,4.184011201845126
a0b69e99fd0931489dedecc4dad7def4f7dda979017569437776d8527dffdc44514c37ea0159f5d7f0929b327d03c805b46169977e7e74ab671ebdcb29b1eb41,1.1448,905,3.8811953805428185
dea9bea4e7ba4b8e365462a5d05169b2287617e6efd93eca50c2da1d3767f8df3645f2144d5d2094997b2100c7e0a48f7d08d6c13f87a2d42e9cdf8ebd2e4f47,1.1420566666666665,612,3.633686646916508
676d90904fd8e3f0d06a26453a74b2dfe7a05438362706eb2027f0c5851a751139d736fc721d5f0dcb11bd8109f6edd46440d17a35e710e8f216aa429ccd80f8,1.13692,669,3.7638300356130787
0889a349a5f53ebc74eefc4352de2277b1390ea16d87b9e9ae7a928f91bbe991ce674a9bb97d1c1449d6fa17bce52a392df8fb07addbea5955279b8757530c4a,1.1177333333333335,739,3.906747524
b5b6c0bc6afb4b26ddda6b7b6c70230bd0a36b3053f1f668e56d2c6b0d5a2dce684c7c08f8ab7eb64072f95dcddf5309cf4761e5724716555edb66c89ab6db70,1.1175266666666666,694,3.868801725700884
65e4db551f3892e439dcc7a1714efccd1166701f881a09dcebdaef42e6a24e97212d4a2af1416e119fd1747bf6a9d7c6e8a82f08e5833b11bbb3595e15c42ee4,1.09846,662,3.917530408798748
b888eab6c02c4b560ac4b22571babf81d154bf0bc1f55f4acd7dafb80874de18dd7dc758b7562fb2454f7cfbef92485e12da95488b2cdab8436ed17af7a13547,1.0947233333333333,682,3.7421168672723852
194a68f8f42de47057ed5716d13b366839d805a8f9cf913b0bb46d34042a147671f83d254b82f9f668e6265b6d1440f80a42df989277c4752f93dcaf78f089c4,1.0911533333333334,833,3.886580096287172
9a33d54027bdd9bfa74a215c4f8dc15e4fb5f0983000e866efd556e692bcf04cb1a82f46adcc49d4aad15fc776c2e523514f500573c6d4144ada82ebaa5199e5,1.08217,671,4.145906857
b4cf6ca4b00e0c43e1cf4d31c2a4ae1c7c60e96d092b25fcc6c5ae950a10e1d458907142b32b1d1c7460e3cacef1c21a0ac2807d1a7f47323b122a49eeaafa5f,1.0805133333333332,843,3.710063165617159
6ef7eafc087b12302a7a121e2db0dd803e357226b9ca5b850fadb3e6b2b156d9e23687989868cd60fb4acf032fc6296b42f36c471d5035eebc36ca67fc3ed1e2,1.0794733333333333,683,4.001978954493913
00273d9d4967f6102bf1ea002099528958066ee2d148b6167d41e05251cd4c608a65de60c23179bcdd9d22fee44c2aa3e796a062cac9cdeb59b2125bc8739ae3,1.0728633333333333,687,3.4931038442831026
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1,1.0699933333333334,705,4.059321414325254
edec3e05d3a5f3ffbebad97e74b3611cd68259061533a5fc73d245a1dec652b47ca07ebfad10b6cf27751b08c1faafe83ed5ff0dc975871b9b4a5d827d99cdc8,1.0656633333333334,761,4.120161231024663
e022110e15520e99f02620643f18ab8bcfe434674d3604ce041d05cca2b255eaeb5c21a5f0bffb0ae4a7c59235c924f7aaa4d6f97f8a981519e77480470030a8,1.0600366666666667,667,3.787941610616544
420eb4f5e56aa18ad3e264becfd2673583cd708e1bdd5845eda8a0c565a877963bac5e975a9d4f862832281924ab57f3e770a12d60ebab2b375f6e0aa0d62fe6,1.0410300000000001,726,3.767100305268259
64be6c4a337aab94eed3799967df369ede2f6c5db82e85f40480c6ab8179185c09bb9e2c51be4ad52dfb4f65a8f6032c829c4010949fa8cca72160f439bf62da,1.0400333333333334,784,3.8744359703696505
aa8c910f410c6fa4e0287903e0ef0d1c41a15bff9b17444b4d90f90fd2f5603ef40eaed2cf97fbab89dd5ebe869daa59b66d6e552ded68b295ba4165832ce424,1.0069066666666666,584,3.834356960368483
1b4526eaa7da19826dc81a13fa26e8a29d6b6ca7018dc1ff4cc6f915e8434f1970d2705ff199ed789ca090526cbe6e226ce0cb3cb0d92f0f6b3f71e85184a35e,1.0058333333333334,1018,3.650840602829789
f3233d21a29720d4f7b90d3ba7aa8fd135d816cdfff32a2f900506b9180706d11ca1a973d27a976eff1b688beec1b429ee5a26711d3f21e6373e1a5f95ba38a5,1.0047133333333333,940,4.180173216
